rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,film_id,store_id,category_id,name,rental_duration,rental_rate,replacement_cost
1967,2005-06-17 09:19:52,3225,558,2005-06-21 03:35:52,1,708,2,6,Documentary,4,4.99,19.99
6134,2005-07-11 08:28:19,3225,305,2005-07-18 09:20:19,2,708,2,6,Documentary,4,4.99,19.99
8595,2005-07-29 12:47:43,3225,423,2005-08-07 13:51:43,2,708,2,6,Documentary,4,4.99,19.99
658,2005-05-28 20:23:23,3226,103,2005-06-06 19:31:23,2,708,2,6,Documentary,4,4.99,19.99
1604,2005-06-16 06:14:25,3226,272,2005-06-17 03:53:25,2,708,2,6,Documentary,4,4.99,19.99
6207,2005-07-11 12:34:24,3226,143,2005-07-14 10:15:24,2,708,2,6,Documentary,4,4.99,19.99
8111,2005-07-28 19:10:03,3226,148,2005-07-29 22:25:03,1,708,2,6,Documentary,4,4.99,19.99
2353,2005-06-18 12:53:25,3223,361,2005-06-19 13:53:25,1,708,1,6,Documentary,4,4.99,19.99
6382,2005-07-11 21:58:53,3223,336,2005-07-17 21:18:53,2,708,1,6,Documentary,4,4.99,19.99
8934,2005-07-30 02:37:05,3223,494,2005-08-01 20:42:05,1,708,1,6,Documentary,4,4.99,19.99
8546,2005-07-29 11:08:48,3224,418,2005-08-03 16:50:48,2,708,1,6,Documentary,4,4.99,19.99
608,2005-05-28 15:03:44,4254,494,2005-06-04 17:14:44,2,925,1,6,Documentary,3,0.99,27.99
2948,2005-06-20 06:02:35,4254,289,2005-06-29 09:12:35,2,925,1,6,Documentary,3,0.99,27.99
6690,2005-07-12 12:23:02,4254,447,2005-07-16 15:39:02,2,925,1,6,Documentary,3,0.99,27.99
11077,2005-08-02 07:26:43,4254,158,2005-08-09 10:34:43,2,925,1,6,Documentary,3,0.99,27.99
1619,2005-06-16 07:14:13,4258,232,2005-06-19 05:50:13,2,925,2,6,Documentary,3,0.99,27.99
3936,2005-07-06 21:15:03,4258,129,2005-07-08 17:45:03,2,925,2,6,Documentary,3,0.99,27.99
10663,2005-08-01 16:51:08,4258,433,2005-08-08 21:17:08,2,925,2,6,Documentary,3,0.99,27.99
1857,2005-06-17 01:12:58,4257,427,2005-06-21 04:49:58,1,925,2,6,Documentary,3,0.99,27.99
5607,2005-07-10 05:08:10,4257,52,2005-07-15 00:40:10,2,925,2,6,Documentary,3,0.99,27.99
9852,2005-07-31 12:52:17,4257,415,2005-08-05 07:59:17,2,925,2,6,Documentary,3,0.99,27.99
7248,2005-07-27 10:37:45,4256,456,2005-08-01 13:13:45,1,925,1,6,Documentary,3,0.99,27.99
8186,2005-07-28 22:30:27,4255,102,2005-07-31 21:08:27,1,925,1,6,Documentary,3,0.99,27.99
619,2005-05-28 15:52:26,2482,407,2005-06-06 17:55:26,2,544,2,6,Documentary,4,2.99,11.99
3319,2005-06-21 08:25:46,2482,461,2005-06-27 03:54:46,2,544,2,6,Documentary,4,2.99,11.99
4408,2005-07-07 21:41:06,2482,258,2005-07-11 00:32:06,1,544,2,6,Documentary,4,2.99,11.99
9412,2005-07-30 20:44:10,2482,522,2005-08-06 21:13:10,2,544,2,6,Documentary,4,2.99,11.99
1023,2005-05-31 03:26:50,2483,227,2005-06-05 08:19:50,2,544,2,6,Documentary,4,2.99,11.99
1668,2005-06-16 10:19:52,2483,569,2005-06-23 12:22:52,2,544,2,6,Documentary,4,2.99,11.99
6225,2005-07-11 13:45:14,2483,204,2005-07-14 10:23:14,1,544,2,6,Documentary,4,2.99,11.99
9312,2005-07-30 16:59:17,2483,76,2005-08-03 17:24:17,2,544,2,6,Documentary,4,2.99,11.99
6548,2005-07-12 05:00:46,2480,488,2005-07-19 04:40:46,2,544,1,6,Documentary,4,2.99,11.99
6866,2005-07-12 20:03:44,2481,312,2005-07-15 01:55:44,1,544,1,6,Documentary,4,2.99,11.99
7719,2005-07-28 04:39:09,2481,286,2005-08-05 03:15:09,1,544,1,6,Documentary,4,2.99,11.99
645,2005-05-28 19:14:09,3128,505,2005-06-05 14:01:09,1,687,2,6,Documentary,6,0.99,15.99
1272,2005-06-15 07:42:58,3128,135,2005-06-18 12:00:58,1,687,2,6,Documentary,6,0.99,15.99
5226,2005-07-09 12:10:44,3128,218,2005-07-11 17:32:44,2,687,2,6,Documentary,6,0.99,15.99
9348,2005-07-30 18:17:09,3128,87,2005-08-07 15:25:09,1,687,2,6,Documentary,6,0.99,15.99
1534,2005-06-16 00:49:32,3124,42,2005-06-18 02:41:32,1,687,1,6,Documentary,6,0.99,15.99
6722,2005-07-12 13:44:03,3124,211,2005-07-19 12:43:03,2,687,1,6,Documentary,6,0.99,15.99
9389,2005-07-30 19:27:59,3124,198,2005-08-04 18:25:59,2,687,1,6,Documentary,6,0.99,15.99
2668,2005-06-19 11:28:47,3127,568,2005-06-24 10:12:47,2,687,2,6,Documentary,6,0.99,15.99
6746,2005-07-12 14:33:01,3127,537,2005-07-17 19:52:01,2,687,2,6,Documentary,6,0.99,15.99
3308,2005-06-21 07:58:36,3129,96,2005-06-23 05:23:36,2,687,2,6,Documentary,6,0.99,15.99
5885,2005-07-10 19:33:50,3129,331,2005-07-17 00:26:50,2,687,2,6,Documentary,6,0.99,15.99
7625,2005-07-28 00:47:56,3129,382,2005-08-02 23:34:56,1,687,2,6,Documentary,6,0.99,15.99
5258,2005-07-09 13:56:56,3125,207,2005-07-11 16:01:56,2,687,1,6,Documentary,6,0.99,15.99
10633,2005-08-01 15:37:17,3125,475,2005-08-10 14:30:17,2,687,1,6,Documentary,6,0.99,15.99
6174,2005-07-11 10:36:28,3123,7,2005-07-18 16:19:28,2,687,1,6,Documentary,6,0.99,15.99
7889,2005-07-28 10:43:21,3123,416,2005-07-30 09:11:21,1,687,1,6,Documentary,6,0.99,15.99
6291,2005-07-11 17:16:40,3126,262,2005-07-13 18:24:40,2,687,2,6,Documentary,6,0.99,15.99
9832,2005-07-31 12:01:49,3126,64,2005-08-08 09:21:49,1,687,2,6,Documentary,6,0.99,15.99
704,2005-05-29 02:44:43,2628,330,2005-06-06 01:51:43,2,576,2,6,Documentary,7,2.99,13.99
2858,2005-06-19 23:17:11,2628,268,2005-06-21 19:07:11,1,576,2,6,Documentary,7,2.99,13.99
4032,2005-07-07 02:34:13,2628,335,2005-07-14 22:43:13,1,576,2,6,Documentary,7,2.99,13.99
1243,2005-06-15 05:07:32,2629,107,2005-06-21 08:17:32,2,576,2,6,Documentary,7,2.99,13.99
4446,2005-07-07 23:12:16,2629,438,2005-07-13 19:42:16,1,576,2,6,Documentary,7,2.99,13.99
10416,2005-08-01 08:08:39,2629,449,2005-08-10 09:26:39,2,576,2,6,Documentary,7,2.99,13.99
5954,2005-07-10 23:22:01,2627,32,2005-07-14 04:42:01,2,576,2,6,Documentary,7,2.99,13.99
10343,2005-08-01 05:15:47,2627,267,2005-08-02 04:48:47,2,576,2,6,Documentary,7,2.99,13.99
705,2005-05-29 02:48:52,2809,257,2005-05-30 06:21:52,1,616,2,6,Documentary,4,2.99,19.99
2774,2005-06-19 18:05:11,2809,299,2005-06-21 16:21:11,2,616,2,6,Documentary,4,2.99,19.99
6458,2005-07-12 01:08:52,2809,138,2005-07-16 20:22:52,1,616,2,6,Documentary,4,2.99,19.99
9139,2005-07-30 10:11:52,2809,133,2005-08-03 12:44:52,1,616,2,6,Documentary,4,2.99,19.99
2275,2005-06-18 06:31:29,2805,354,2005-06-24 10:04:29,2,616,1,6,Documentary,4,2.99,19.99
6606,2005-07-12 08:03:40,2805,178,2005-07-13 09:05:40,1,616,1,6,Documentary,4,2.99,19.99
3601,2005-07-06 05:20:25,2806,205,2005-07-15 03:13:25,1,616,2,6,Documentary,4,2.99,19.99
9383,2005-07-30 19:24:50,2806,416,2005-08-01 21:41:50,2,616,2,6,Documentary,4,2.99,19.99
4283,2005-07-07 15:29:35,2807,477,2005-07-11 17:12:35,1,616,2,6,Documentary,4,2.99,19.99
7311,2005-07-27 13:02:54,2807,582,2005-08-04 09:52:54,1,616,2,6,Documentary,4,2.99,19.99
9500,2005-07-30 23:58:36,2808,241,2005-08-07 21:08:36,2,616,2,6,Documentary,4,2.99,19.99
10409,2005-08-01 07:49:15,2804,449,2005-08-02 13:42:15,2,616,1,6,Documentary,4,2.99,19.99
767,2005-05-29 12:20:19,687,67,2005-06-02 14:15:19,2,150,2,6,Documentary,7,2.99,9.99
2759,2005-06-19 17:10:24,687,351,2005-06-24 21:56:24,2,150,2,6,Documentary,7,2.99,9.99
4645,2005-07-08 09:20:09,687,400,2005-07-09 06:07:09,2,150,2,6,Documentary,7,2.99,9.99
9797,2005-07-31 10:53:44,687,52,2005-08-09 05:51:44,1,150,2,6,Documentary,7,2.99,9.99
1012,2005-05-31 02:18:05,688,291,2005-06-03 06:47:05,1,150,2,6,Documentary,7,2.99,9.99
1467,2005-06-15 20:47:10,688,506,2005-06-22 00:30:10,1,150,2,6,Documentary,7,2.99,9.99
4582,2005-07-08 06:09:09,688,274,2005-07-14 02:23:09,1,150,2,6,Documentary,7,2.99,9.99
7666,2005-07-28 02:35:12,688,196,2005-08-05 05:43:12,2,150,2,6,Documentary,7,2.99,9.99
5077,2005-07-09 05:18:01,686,574,2005-07-17 10:39:01,2,150,2,6,Documentary,7,2.99,9.99
10538,2005-08-01 12:22:41,686,37,2005-08-02 10:31:41,2,150,2,6,Documentary,7,2.99,9.99
7687,2005-07-28 03:20:26,689,325,2005-08-02 05:48:26,2,150,2,6,Documentary,7,2.99,9.99
9451,2005-07-30 22:10:17,685,584,2005-08-07 02:53:17,2,150,1,6,Documentary,7,2.99,9.99
787,2005-05-29 16:03:03,3919,27,2005-06-07 11:07:03,2,855,2,6,Documentary,7,0.99,28.99
3407,2005-06-21 16:14:02,3919,343,2005-06-24 15:38:02,2,855,2,6,Documentary,7,0.99,28.99
4340,2005-07-07 18:41:46,3919,227,2005-07-16 21:27:46,1,855,2,6,Documentary,7,0.99,28.99
7013,2005-07-27 02:03:21,3919,463,2005-07-31 22:12:21,1,855,2,6,Documentary,7,0.99,28.99
979,2005-05-30 21:37:11,3917,279,2005-06-08 00:24:11,2,855,1,6,Documentary,7,0.99,28.99
2628,2005-06-19 08:34:53,3917,3,2005-06-28 04:19:53,2,855,1,6,Documentary,7,0.99,28.99
6330,2005-07-11 19:15:42,3917,119,2005-07-17 19:10:42,1,855,1,6,Documentary,7,0.99,28.99
7741,2005-07-28 05:25:55,3917,591,2005-08-02 02:40:55,1,855,1,6,Documentary,7,0.99,28.99
2554,2005-06-19 03:05:38,3916,322,2005-06-25 23:03:38,1,855,1,6,Documentary,7,0.99,28.99
6522,2005-07-12 04:11:58,3916,142,2005-07-15 08:32:58,1,855,1,6,Documentary,7,0.99,28.99
8305,2005-07-29 03:08:47,3916,566,2005-08-06 07:49:47,2,855,1,6,Documentary,7,0.99,28.99
10938,2005-08-02 03:05:22,3918,502,2005-08-05 08:31:22,1,855,2,6,Documentary,7,0.99,28.99
861,2005-05-30 02:48:32,3711,502,2005-06-06 05:43:32,1,812,1,6,Documentary,7,0.99,13.99
1570,2005-06-16 03:21:33,3711,82,2005-06-22 22:03:33,2,812,1,6,Documentary,7,0.99,13.99
4609,2005-07-08 07:22:29,3711,573,2005-07-10 08:06:29,1,812,1,6,Documentary,7,0.99,13.99
7310,2005-07-27 13:00:55,3711,103,2005-07-28 17:54:55,1,812,1,6,Documentary,7,0.99,13.99
3192,2005-06-20 23:49:12,3713,11,2005-06-24 03:00:12,1,812,2,6,Documentary,7,0.99,13.99
5600,2005-07-10 04:55:45,3713,138,2005-07-18 03:10:45,2,812,2,6,Documentary,7,0.99,13.99
9731,2005-07-31 08:54:47,3713,349,2005-08-05 03:47:47,1,812,2,6,Documentary,7,0.99,13.99
5502,2005-07-10 00:34:15,3712,243,2005-07-11 21:44:15,1,812,1,6,Documentary,7,0.99,13.99
10720,2005-08-01 19:04:33,3712,326,2005-08-06 23:12:33,2,812,1,6,Documentary,7,0.99,13.99
8255,2005-07-29 01:02:30,3715,224,2005-08-01 22:39:30,1,812,2,6,Documentary,7,0.99,13.99
8506,2005-07-29 09:23:52,3714,506,2005-07-31 04:42:52,1,812,2,6,Documentary,7,0.99,13.99
8700,2005-07-29 16:56:01,3710,196,2005-07-31 16:19:01,2,812,1,6,Documentary,7,0.99,13.99
865,2005-05-30 03:39:44,3183,154,2005-06-07 08:10:44,2,698,1,6,Documentary,3,2.99,29.99
2620,2005-06-19 08:06:29,3183,94,2005-06-24 11:42:29,1,698,1,6,Documentary,3,2.99,29.99
6083,2005-07-11 05:12:49,3183,285,2005-07-15 00:46:49,2,698,1,6,Documentary,3,2.99,29.99
10081,2005-07-31 20:07:44,3183,443,2005-08-06 20:04:44,1,698,1,6,Documentary,3,2.99,29.99
1007,2005-05-31 01:02:28,3185,24,2005-06-07 01:36:28,2,698,2,6,Documentary,3,2.99,29.99
1932,2005-06-17 06:54:41,3185,120,2005-06-19 05:12:41,2,698,2,6,Documentary,3,2.99,29.99
6289,2005-07-11 17:06:39,3185,99,2005-07-12 15:54:39,2,698,2,6,Documentary,3,2.99,29.99
11079,2005-08-02 07:29:10,3185,29,2005-08-07 01:59:10,2,698,2,6,Documentary,3,2.99,29.99
1130,2005-05-31 18:13:57,3186,124,2005-06-06 22:50:57,2,698,2,6,Documentary,3,2.99,29.99
1981,2005-06-17 10:03:34,3186,526,2005-06-20 13:14:34,2,698,2,6,Documentary,3,2.99,29.99
4217,2005-07-07 12:08:59,3186,228,2005-07-11 15:07:59,2,698,2,6,Documentary,3,2.99,29.99
7077,2005-07-27 04:13:02,3186,155,2005-07-31 23:15:02,1,698,2,6,Documentary,3,2.99,29.99
1236,2005-06-15 04:34:27,3182,66,2005-06-18 08:15:27,1,698,1,6,Documentary,3,2.99,29.99
5496,2005-07-10 00:20:23,3182,369,2005-07-18 21:10:23,2,698,1,6,Documentary,3,2.99,29.99
7819,2005-07-28 08:27:14,3182,100,2005-08-02 12:34:14,2,698,1,6,Documentary,3,2.99,29.99
1405,2005-06-15 16:41:26,3184,243,2005-06-21 18:16:26,1,698,2,6,Documentary,3,2.99,29.99
4601,2005-07-08 06:49:10,3184,572,2005-07-09 07:43:10,1,698,2,6,Documentary,3,2.99,29.99
7374,2005-07-27 15:20:57,3184,438,2005-08-05 13:09:57,2,698,2,6,Documentary,3,2.99,29.99
8167,2005-07-28 21:25:45,3181,311,2005-08-04 18:04:45,1,698,1,6,Documentary,3,2.99,29.99
10388,2005-08-01 06:42:44,3180,99,2005-08-09 11:43:44,2,698,1,6,Documentary,3,2.99,29.99
868,2005-05-30 04:19:55,3604,28,2005-05-31 02:28:55,1,788,1,6,Documentary,5,2.99,15.99
2405,2005-06-18 16:36:38,3604,356,2005-06-21 19:15:38,1,788,1,6,Documentary,5,2.99,15.99
5562,2005-07-10 03:17:42,3604,300,2005-07-12 03:26:42,1,788,1,6,Documentary,5,2.99,15.99
9012,2005-07-30 05:18:57,3604,494,2005-08-06 06:21:57,1,788,1,6,Documentary,5,2.99,15.99
1674,2005-06-16 10:57:00,3606,234,2005-06-18 07:31:00,2,788,2,6,Documentary,5,2.99,15.99
3650,2005-07-06 07:34:15,3606,482,2005-07-08 01:50:15,2,788,2,6,Documentary,5,2.99,15.99
10096,2005-07-31 20:38:58,3606,290,2005-08-06 02:34:58,1,788,2,6,Documentary,5,2.99,15.99
4009,2005-07-07 00:28:55,3607,394,2005-07-10 00:37:55,1,788,2,6,Documentary,5,2.99,15.99
9152,2005-07-30 10:51:27,3607,595,2005-07-31 06:38:27,2,788,2,6,Documentary,5,2.99,15.99
4470,2005-07-08 00:20:57,3605,145,2005-07-10 02:31:57,1,788,1,6,Documentary,5,2.99,15.99
6928,2005-07-26 22:56:21,3605,487,2005-07-30 04:46:21,1,788,1,6,Documentary,5,2.99,15.99
991,2005-05-30 23:29:22,2863,593,2005-06-07 23:16:22,1,627,2,6,Documentary,4,4.99,9.99
3441,2005-06-21 20:00:12,2863,326,2005-06-24 00:24:12,2,627,2,6,Documentary,4,4.99,9.99
3965,2005-07-06 22:36:20,2863,243,2005-07-09 17:45:20,1,627,2,6,Documentary,4,4.99,9.99
9665,2005-07-31 06:17:33,2863,478,2005-08-04 08:53:33,1,627,2,6,Documentary,4,4.99,9.99
1816,2005-06-16 21:20:41,2861,594,2005-06-18 02:21:41,1,627,2,6,Documentary,4,4.99,9.99
5942,2005-07-10 22:47:17,2861,317,2005-07-17 01:54:17,2,627,2,6,Documentary,4,4.99,9.99
10559,2005-08-01 13:02:58,2861,174,2005-08-09 10:03:58,2,627,2,6,Documentary,4,4.99,9.99
7029,2005-07-27 02:57:43,2862,389,2005-07-30 08:24:43,1,627,2,6,Documentary,4,4.99,9.99
1017,2005-05-31 02:53:36,1242,16,2005-06-03 05:04:36,1,274,2,6,Documentary,4,2.99,20.99
1334,2005-06-15 11:43:09,1242,269,2005-06-20 15:45:09,2,274,2,6,Documentary,4,2.99,20.99
5583,2005-07-10 04:08:48,1242,391,2005-07-19 07:59:48,1,274,2,6,Documentary,4,2.99,20.99
9986,2005-07-31 17:16:50,1242,124,2005-08-05 18:34:50,2,274,2,6,Documentary,4,2.99,20.99
3591,2005-07-06 04:37:10,1241,53,2005-07-09 23:32:10,1,274,2,6,Documentary,4,2.99,20.99
8389,2005-07-29 05:50:09,1241,133,2005-08-06 05:15:09,2,274,2,6,Documentary,4,2.99,20.99
3692,2005-07-06 09:54:12,1237,286,2005-07-11 09:42:12,2,274,1,6,Documentary,4,2.99,20.99
8172,2005-07-28 21:34:36,1237,329,2005-08-06 23:53:36,1,274,1,6,Documentary,4,2.99,20.99
4215,2005-07-07 12:00:52,1239,22,2005-07-11 15:14:52,2,274,1,6,Documentary,4,2.99,20.99
10572,2005-08-01 13:26:53,1239,386,2005-08-07 18:47:53,2,274,1,6,Documentary,4,2.99,20.99
6915,2005-07-12 22:28:09,1243,559,2005-07-14 00:53:09,1,274,2,6,Documentary,4,2.99,20.99
10637,2005-08-01 15:44:09,1243,161,2005-08-04 14:42:09,1,274,2,6,Documentary,4,2.99,20.99
7628,2005-07-28 00:58:04,1240,516,2005-08-03 19:16:04,1,274,2,6,Documentary,4,2.99,20.99
7864,2005-07-28 10:06:10,1238,20,2005-08-04 08:38:10,1,274,1,6,Documentary,4,2.99,20.99
1033,2005-05-31 04:50:07,14,25,2005-06-02 01:53:07,1,3,2,6,Documentary,7,2.99,18.99
1427,2005-06-15 18:17:28,14,100,2005-06-16 15:47:28,1,3,2,6,Documentary,7,2.99,18.99
3897,2005-07-06 19:11:43,14,277,2005-07-11 21:50:43,2,3,2,6,Documentary,7,2.99,18.99
10437,2005-08-01 08:51:04,14,1,2005-08-10 12:12:04,1,3,2,6,Documentary,7,2.99,18.99
3956,2005-07-06 22:01:51,15,147,2005-07-12 21:35:51,2,3,2,6,Documentary,7,2.99,18.99
7586,2005-07-27 23:19:29,15,316,2005-07-29 23:04:29,1,3,2,6,Documentary,7,2.99,18.99
6999,2005-07-27 01:21:19,12,224,2005-07-29 20:33:19,2,3,2,6,Documentary,7,2.99,18.99
1052,2005-05-31 07:07:03,2157,156,2005-06-05 09:38:03,1,466,1,6,Documentary,6,4.99,20.99
2314,2005-06-18 09:03:19,2157,160,2005-06-19 12:14:19,1,466,1,6,Documentary,6,4.99,20.99
5869,2005-07-10 18:40:09,2157,40,2005-07-17 18:42:09,1,466,1,6,Documentary,6,4.99,20.99
7289,2005-07-27 12:26:51,2157,187,2005-08-02 18:20:51,2,466,1,6,Documentary,6,4.99,20.99
3274,2005-06-21 05:30:36,2156,277,2005-06-24 05:12:36,1,466,1,6,Documentary,6,4.99,20.99
4772,2005-07-08 15:41:11,2156,486,2005-07-17 15:25:11,1,466,1,6,Documentary,6,4.99,20.99
9802,2005-07-31 11:04:20,2156,594,2005-08-03 05:28:20,1,466,1,6,Documentary,6,4.99,20.99
1060,2005-05-31 08:21:43,2676,570,2005-06-09 04:02:43,2,587,1,6,Documentary,6,4.99,20.99
3041,2005-06-20 12:35:44,2676,459,2005-06-23 18:28:44,2,587,1,6,Documentary,6,4.99,20.99
6803,2005-07-12 17:21:49,2676,490,2005-07-14 18:01:49,2,587,1,6,Documentary,6,4.99,20.99
7518,2005-07-27 21:01:16,2676,257,2005-08-03 15:26:16,1,587,1,6,Documentary,6,4.99,20.99
2936,2005-06-20 05:09:27,2675,330,2005-06-26 10:16:27,2,587,1,6,Documentary,6,4.99,20.99
6051,2005-07-11 03:46:41,2675,435,2005-07-11 22:36:41,2,587,1,6,Documentary,6,4.99,20.99
10169,2005-07-31 23:27:13,2675,57,2005-08-05 20:32:13,2,587,1,6,Documentary,6,4.99,20.99
1094,2005-05-31 13:03:49,3810,547,2005-06-05 14:30:49,2,834,2,6,Documentary,4,0.99,26.99
2615,2005-06-19 07:29:13,3810,578,2005-06-27 12:50:13,1,834,2,6,Documentary,4,0.99,26.99
6772,2005-07-12 15:55:35,3810,89,2005-07-18 10:47:35,1,834,2,6,Documentary,4,0.99,26.99
7530,2005-07-27 21:18:58,3810,98,2005-07-31 01:51:58,2,834,2,6,Documentary,4,0.99,26.99
5194,2005-07-09 10:31:34,3809,202,2005-07-15 08:50:34,2,834,2,6,Documentary,4,0.99,26.99
8383,2005-07-29 05:36:47,3809,495,2005-08-03 05:53:47,2,834,2,6,Documentary,4,0.99,26.99
10764,2005-08-01 20:32:42,3808,357,2005-08-03 22:14:42,2,834,2,6,Documentary,4,0.99,26.99
1095,2005-05-31 13:15:41,4546,252,2005-06-05 12:10:41,1,992,2,6,Documentary,5,0.99,17.99
2557,2005-06-19 03:08:51,4546,257,2005-06-20 07:59:51,1,992,2,6,Documentary,5,0.99,17.99
3514,2005-07-06 00:46:54,4546,536,2005-07-09 05:47:54,1,992,2,6,Documentary,5,0.99,17.99
8903,2005-07-30 01:08:06,4546,406,2005-07-30 21:47:06,2,992,2,6,Documentary,5,0.99,17.99
2995,2005-06-20 09:18:22,4544,573,2005-06-26 14:31:22,1,992,2,6,Documentary,5,0.99,17.99
3656,2005-07-06 07:55:22,4544,314,2005-07-13 10:36:22,2,992,2,6,Documentary,5,0.99,17.99
9250,2005-07-30 14:18:16,4544,539,2005-08-04 12:31:16,1,992,2,6,Documentary,5,0.99,17.99
5578,2005-07-10 04:00:31,4543,378,2005-07-16 08:06:31,2,992,2,6,Documentary,5,0.99,17.99
8040,2005-07-28 16:39:43,4543,163,2005-08-02 20:00:43,2,992,2,6,Documentary,5,0.99,17.99
7598,2005-07-27 23:36:01,4545,438,2005-07-29 23:35:01,2,992,2,6,Documentary,5,0.99,17.99
1129,2005-05-31 18:00:48,386,486,2005-06-04 23:05:48,1,85,2,6,Documentary,4,0.99,29.99
2752,2005-06-19 16:44:18,386,149,2005-06-22 12:40:18,2,85,2,6,Documentary,4,0.99,29.99
6506,2005-07-12 03:28:22,386,423,2005-07-17 22:43:22,1,85,2,6,Documentary,4,0.99,29.99
9821,2005-07-31 11:47:54,386,271,2005-08-08 06:21:54,2,85,2,6,Documentary,4,0.99,29.99
1688,2005-06-16 12:11:20,383,49,2005-06-18 08:39:20,2,85,2,6,Documentary,4,0.99,29.99
3969,2005-07-06 22:47:59,383,587,2005-07-08 02:11:59,1,85,2,6,Documentary,4,0.99,29.99
9564,2005-07-31 02:31:37,383,377,2005-08-03 22:57:37,2,85,2,6,Documentary,4,0.99,29.99
1876,2005-06-17 02:50:51,384,459,2005-06-18 07:21:51,1,85,2,6,Documentary,4,0.99,29.99
3605,2005-07-06 05:27:15,384,347,2005-07-10 00:05:15,2,85,2,6,Documentary,4,0.99,29.99
10023,2005-07-31 18:25:51,384,318,2005-08-09 18:00:51,1,85,2,6,Documentary,4,0.99,29.99
3516,2005-07-06 00:50:30,385,338,2005-07-09 19:12:30,2,85,2,6,Documentary,4,0.99,29.99
8617,2005-07-29 13:46:14,385,441,2005-08-06 13:26:14,2,85,2,6,Documentary,4,0.99,29.99
1168,2005-06-14 23:35:09,4368,481,2005-06-19 03:20:09,1,952,1,6,Documentary,7,2.99,17.99
4418,2005-07-07 22:05:30,4368,417,2005-07-11 18:42:30,1,952,1,6,Documentary,7,2.99,17.99
9824,2005-07-31 11:49:55,4368,404,2005-08-07 16:54:55,2,952,1,6,Documentary,7,2.99,17.99
3268,2005-06-21 04:55:49,4366,329,2005-06-30 00:23:49,2,952,1,6,Documentary,7,2.99,17.99
5678,2005-07-10 08:42:42,4366,96,2005-07-19 03:48:42,1,952,1,6,Documentary,7,2.99,17.99
9468,2005-07-30 22:53:52,4366,20,2005-08-07 00:22:52,2,952,1,6,Documentary,7,2.99,17.99
9788,2005-07-31 10:28:21,4367,344,2005-08-09 13:45:21,1,952,1,6,Documentary,7,2.99,17.99
1302,2005-06-15 09:48:37,324,285,2005-06-22 06:18:37,1,72,2,6,Documentary,6,2.99,12.99
3576,2005-07-06 03:40:01,324,227,2005-07-15 07:22:01,1,72,2,6,Documentary,6,2.99,12.99
2000,2005-06-17 11:32:30,323,163,2005-06-22 13:37:30,1,72,1,6,Documentary,6,2.99,12.99
5634,2005-07-10 06:25:48,323,487,2005-07-17 09:07:48,2,72,1,6,Documentary,6,2.99,12.99
10335,2005-08-01 04:59:30,323,33,2005-08-05 02:26:30,1,72,1,6,Documentary,6,2.99,12.99
2220,2005-06-18 03:21:36,320,587,2005-06-21 07:45:36,2,72,1,6,Documentary,6,2.99,12.99
4411,2005-07-07 21:54:58,320,224,2005-07-14 16:14:58,2,72,1,6,Documentary,6,2.99,12.99
10363,2005-08-01 06:01:52,320,174,2005-08-05 03:56:52,1,72,1,6,Documentary,6,2.99,12.99
4933,2005-07-08 22:18:29,322,579,2005-07-13 03:47:29,2,72,1,6,Documentary,6,2.99,12.99
10425,2005-08-01 08:23:25,322,447,2005-08-05 04:29:25,1,72,1,6,Documentary,6,2.99,12.99
9621,2005-07-31 04:21:08,325,38,2005-08-08 03:50:08,2,72,2,6,Documentary,6,2.99,12.99
9631,2005-07-31 05:02:00,321,595,2005-08-02 02:04:00,2,72,1,6,Documentary,6,2.99,12.99
1385,2005-06-15 15:28:23,4073,396,2005-06-18 18:37:23,1,888,1,6,Documentary,5,4.99,9.99
4567,2005-07-08 05:20:04,4073,202,2005-07-10 01:35:04,1,888,1,6,Documentary,5,4.99,9.99
10434,2005-08-01 08:47:00,4073,73,2005-08-06 08:34:00,1,888,1,6,Documentary,5,4.99,9.99
4029,2005-07-07 02:19:44,4075,518,2005-07-15 02:30:44,2,888,1,6,Documentary,5,4.99,9.99
9372,2005-07-30 19:04:30,4075,454,2005-08-09 00:18:30,2,888,1,6,Documentary,5,4.99,9.99
7327,2005-07-27 13:53:26,4074,508,2005-08-04 17:58:26,2,888,1,6,Documentary,5,4.99,9.99
8622,2005-07-29 13:53:28,4076,98,2005-07-31 16:12:28,2,888,1,6,Documentary,5,4.99,9.99
1870,2005-06-17 02:24:36,895,191,2005-06-17 23:04:36,2,199,2,6,Documentary,4,2.99,29.99
6443,2005-07-12 00:35:51,895,155,2005-07-16 04:50:51,1,199,2,6,Documentary,4,2.99,29.99
10315,2005-08-01 04:34:45,895,258,2005-08-07 05:27:45,1,199,2,6,Documentary,4,2.99,29.99
2475,2005-06-18 20:52:46,889,336,2005-06-21 19:40:46,2,199,1,6,Documentary,4,2.99,29.99
6071,2005-07-11 04:50:03,889,179,2005-07-19 23:52:03,1,199,1,6,Documentary,4,2.99,29.99
10794,2005-08-01 21:51:15,889,27,2005-08-10 18:51:15,2,199,1,6,Documentary,4,2.99,29.99
5505,2005-07-10 00:38:48,896,253,2005-07-12 03:12:48,2,199,2,6,Documentary,4,2.99,29.99
6423,2005-07-11 23:47:31,892,427,2005-07-19 18:16:31,1,199,1,6,Documentary,4,2.99,29.99
